﻿Stedtype;StedID;Stedtekst;Referencer;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Teknisk anvisning;Dataejer;Link;Målested navn;Målested GeoZone;Målested, x-koordinat;Målested, y-koordinat;Prøvetagning;Prøve;Prøvetype;Delprøve;Analysefraktion;CASnr;ScKode;Stofparameter;Resultat-attribut;Resultat;Enhed;Detektionsgrænse LD;Kvantifikationsgrænse LQ;Kvalitetsmærke
Renseanlæg;C3B87804-727E-4B3B-A39F-32FD22A64EF5;NAKSKOV;;32;636058,0000001362;6077363,999999048;Lolland;Region Sjælland;Renseanlæg;Langelandsbæltet;17-07-2024;134769991;;Ja;LOLLAND SPILDEVAND A/S;https://puls.miljoeportal.dk/wwtps/c3b87804-727e-4b3b-a39f-32fd22a64ef5/examination-details/a65ad9f4-104a-4f80-971f-4a5fa02c6870;NAKSKOV Afløb;32;626769,9999987001;6072440,000126424;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;120;mS/m;;;1
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;05-09-2023;1228761998;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/ee70b03f-6568-4ffd-999f-1c1c9081001b;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;87;mS/m;;;2
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;17-10-2023;442226516;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/597f7965-8050-4d39-8033-7f08f9c8cf77;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;47;mS/m;;;2
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;07-11-2023;1380648904;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/97fb30ad-c155-4799-a1a0-ddbd4c5e1dcf;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;79;mS/m;;;2
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;05-12-2023;1277158536;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/aee10dbb-e684-4927-b228-850175e5a041;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;230;mS/m;;;2
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;17-01-2024;379918612;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/1c0fd84f-5695-43b0-86a7-6c7a52c92283;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;160;mS/m;;;2
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;08-02-2024;644431002;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/248c7b03-d36b-41b0-8179-ce64f05400d3;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;60;mS/m;;;2
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;04-03-2024;1137504350;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/8ce11565-c160-4daf-855c-48d8e563868d;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;110;mS/m;;;2
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;09-04-2024;125603980;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/6adb234a-064c-40f9-a197-e93a8beb2412;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;79;mS/m;;;2
Renseanlæg;DD7A8C9B-44EE-40DF-97E4-A7EE7BE95786;ARDAGH GLASS HOLMEGAARD A/S;;32;678881,8643611998;6130287,597298356;Næstved;Region Sjælland;Renseanlæg;T.T. Svenskegrøften;06-05-2024;896026332;;Ja;ARDAGH GLASS HOLMEGAARD A/S;https://puls.miljoeportal.dk/wwtps/dd7a8c9b-44ee-40df-97e4-a7ee7be95786/examination-details/7901ed85-1bb1-4b0c-9daf-8a5d87c204ee;ARDAGH GLASS HOLMEGAARD A/S Afløb;32;679708,3147034985;6129995,017152671;;;Mængdeproportional prøve;;Total;;5;Konduktivitet;;80;mS/m;;;2
